690,22.9,10368.8828125,20,347.50390625
695,19.1,10372.23046875,20,347.50390625
700,17.0,10357.0625,20,347.50390625
705,32.1,10379.6015625,32,347.50390625
710,20.8,10380.78515625,32,347.50390625
715,19.6,10344.34765625,32,347.50390625
720,15.1,10388.24609375,35,347.50390625
725,23.2,10375.21484375,35,347.50390625
730,20.5,10404.24609375,35,347.50390625
735,17.0,10378.0234375,25,347.50390625
740,25.0,10346.2734375,25,347.50390625
745,6.5,10366.078125,40,347.50390625
750,18.8,10359.4765625,40,347.50390625
755,1.9,10361.2890625,40,347.50390625
760,6.2,10350.546875,40,347.50390625
765,11.3,10315.0390625,40,347.50390625
770,0.0,10351.12109375,27,347.50390625
775,17.9,10345.09765625,27,347.50390625
780,10.0,10344.5546875,27,347.50390625
785,18.9,10338.47265625,38,347.50390625
790,18.8,10338.27734375,38,347.50390625
795,13.0,10338.7734375,30,347.50390625
800,15.1,10335.6015625,30,347.50390625
805,32.7,10316.328125,39,347.50390625
810,34.8,10321.96484375,39,347.50390625
815,32.7,10257.76953125,39,347.50390625
820,3.8,10279.765625,14,347.50390625
825,14.3,10273.98828125,14,347.50390625
830,3.6,10257.79296875,14,347.50390625
835,10.0,10272.76953125,25,347.50390625
840,8.8,10273.1875,25,347.50390625
845,7.7,10271.5,38,347.50390625
850,0.0,10272.3515625,38,347.50390625
855,10.6,10245.72265625,38,347.50390625
860,1.9,10271.125,13,347.50390625
865,13.0,10270.48828125,13,347.50390625
870,6.1,10255.84375,13,347.50390625
875,5.9,10270.8828125,29,347.50390625
880,0.0,10271.58984375,29,347.50390625
885,2.1,10270.19921875,28,347.50390625
890,15.4,10270.96484375,28,347.50390625
895,6.1,10214.2109375,28,347.50390625
900,6.7,10188.96484375,17,347.50390625
905,12.2,10204.90625,17,347.50390625
910,7.5,10175.20703125,17,347.50390625
915,0.0,10205.41015625,35,347.50390625
920,9.6,10206.21484375,35,347.50390625
925,9.6,10180.46875,34,347.50390625
930,7.5,10205.34765625,34,347.50390625
935,8.0,10206.265625,34,347.50390625
940,0.0,10183.20703125,16,347.50390625
945,21.6,10207.765625,16,347.50390625
950,17.0,10208.08984375,16,347.50390625
955,19.1,10205.40234375,29,347.50390625
960,23.5,10206.19921875,29,347.50390625
965,36.5,10166.35546875,33,347.50390625
970,20.4,10210.69140625,33,347.50390625
975,9.8,10212.08203125,33,347.50390625
980,5.3,10204.4765625,25,347.50390625
985,6.0,10204.72265625,25,347.50390625
990,3.9,10207.12109375,41,347.50390625
995,11.1,10206.328125,41,347.50390625
1000,5.7,10206.03515625,41,347.50390625
1005,6.4,10175.78125,14,347.50390625
1010,7.8,10204.87109375,14,347.50390625
1015,14.0,10205.3125,14,347.50390625
1020,6.4,10169.609375,28,347.50390625
1025,8.0,10204.078125,28,347.50390625
1030,21.1,10212.08984375,38,347.50390625
1035,19.3,10198.6484375,38,347.50390625
1040,6.7,10207.078125,38,347.50390625
1045,14.3,10206.72265625,14,347.50390625
1050,8.9,10205.56640625,14,347.50390625
1055,7.1,10206.2109375,14,347.50390625
1060,1.9,10175.9921875,30,347.50390625
1065,7.1,10206.94140625,30,347.50390625
1070,8.3,10207.40234375,40,347.50390625
1075,2.0,10170.93359375,40,347.50390625
1080,9.6,10203.546875,40,347.50390625
1085,1.9,10204.20703125,19,347.50390625
1090,6.2,10174.28515625,19,347.50390625
1095,13.2,10204.5078125,19,347.50390625
1100,11.8,10202.2421875,12,347.50390625
1105,33.3,10195.1875,12,347.50390625
1110,23.1,10204.859375,12,347.50390625
1115,12.0,10206.3828125,25,347.50390625
1120,22.0,10206.11328125,25,347.50390625
1125,18.5,10205.05078125,25,347.50390625
1130,14.9,10210.54296875,34,347.50390625
1135,12.0,10198.1875,34,347.50390625
1140,8.2,10200.34375,33,347.50390625
1145,6.0,10203.15234375,33,347.50390625
1150,2.1,10204.22265625,33,347.50390625
1155,4.0,10205.04296875,11,347.50390625
1160,12.5,10174.53515625,11,347.50390625
1165,1.9,10202.41015625,11,347.50390625
1170,0.0,10202.95703125,29,347.50390625
1175,19.1,10172.0546875,29,347.50390625
1180,12.8,10201.37890625,41,347.50390625
1185,0.0,10200.74609375,41,347.50390625
1190,4.3,10164.578125,41,347.50390625
1195,9.4,10201.98046875,18,347.50390625
1200,8.9,10202.3359375,18,347.50390625
1205,3.8,10204.20703125,18,347.50390625
1210,2.0,10205.80859375,20,347.50390625
1215,6.5,10206.4375,20,347.50390625
1220,0.0,10202.109375,38,347.50390625
1225,0.0,10203.27734375,38,347.50390625
1230,8.2,10205.3359375,38,347.50390625
1235,6.5,10206.7109375,41,347.50390625
1240,5.5,10172.37109375,41,347.50390625
1245,2.0,10202.51953125,27,347.50390625
1250,14.3,10207.8984375,27,347.50390625
1255,8.2,10192.37109375,27,347.50390625
1260,0.0,10207.80859375,39,347.50390625
1265,17.8,10195.30859375,39,347.50390625
1270,27.1,10200.5546875,23,347.50390625
1275,20.4,10211.4375,23,347.50390625
1280,20.5,10178.8125,23,347.50390625
