148,30.00,10425.05,31.00,349.50
149,37.90,10425.19,31.00,349.50
150,25.80,10424.43,31.00,349.50
151,27.60,10424.19,31.00,349.50
152,36.70,10422.99,39.00,349.50
153,43.30,10423.04,39.00,349.50
154,20.00,10424.52,39.00,349.50
155,37.10,10398.05,39.00,349.50
156,37.10,10415.84,39.00,349.50
157,36.00,10423.27,39.00,349.50
158,16.70,10417.03,39.00,349.50
159,55.30,10432.63,39.00,349.50
160,46.70,10424.44,39.00,349.50
161,34.50,10424.34,39.00,349.50
162,23.30,10424.63,39.00,349.50
163,29.60,10419.90,39.00,349.50
164,30.80,10419.32,39.00,349.50
165,37.90,10419.46,39.00,349.50
166,39.30,10419.33,39.00,349.50
167,25.00,10419.14,39.00,349.50
168,40.00,10418.71,39.00,349.50
169,22.20,10418.73,39.00,349.50
170,24.20,10418.73,42.00,349.50
171,20.00,10418.71,42.00,349.50
172,28.00,10418.75,42.00,349.50
173,21.90,10419.26,42.00,349.50
174,33.30,10416.91,42.00,349.50
175,36.40,10417.81,42.00,349.50
176,34.30,10418.55,42.00,349.50
177,50.00,10415.19,42.00,349.50
178,42.40,10415.39,42.00,349.50
179,23.30,10415.46,42.00,349.50
180,30.00,10415.54,42.00,349.50
181,33.30,10415.72,42.00,349.50
182,45.70,10415.96,42.00,349.50
183,39.40,10416.00,42.00,349.50
184,32.30,10416.09,42.00,349.50
185,31.20,10412.09,42.00,349.50
186,25.90,10410.94,42.00,349.50
187,28.60,10410.36,42.00,349.50
188,38.70,10410.38,39.00,349.50
189,37.00,10410.38,39.00,349.50
190,34.30,10410.38,39.00,349.50
191,43.30,10395.45,39.00,349.50
192,47.40,10416.79,39.00,349.50
193,42.30,10417.54,39.00,349.50
194,40.00,10412.16,39.00,349.50
195,39.30,10411.50,39.00,349.50
196,44.10,10410.88,39.00,349.50
197,24.00,10410.98,39.00,349.50
198,26.70,10410.62,39.00,349.50
199,51.70,10411.67,39.00,349.50
200,44.80,10411.79,39.00,349.50
201,22.20,10410.77,39.00,349.50
202,31.40,10410.75,39.00,349.50
203,32.00,10411.12,39.00,349.50
204,34.40,10410.26,39.00,349.50
205,23.30,10410.35,34.00,349.50
206,25.00,10410.45,34.00,349.50
207,21.20,10410.49,34.00,349.50
208,19.20,10410.61,34.00,349.50
209,37.50,10394.69,34.00,349.50
210,31.20,10409.03,34.00,349.50
211,40.50,10408.88,34.00,349.50
212,23.30,10410.07,34.00,349.50
213,30.30,10410.30,34.00,349.50
214,26.70,10410.80,34.00,349.50
215,18.50,10411.04,34.00,349.50
216,21.40,10410.26,34.00,349.50
217,25.70,10410.48,34.00,349.50
218,32.10,10409.55,34.00,349.50
219,24.20,10409.58,34.00,349.50
220,33.30,10409.59,34.00,349.50
221,33.30,10409.42,34.00,349.50
222,32.30,10409.37,34.00,349.50
223,29.00,10409.43,31.00,349.50
224,32.30,10409.43,31.00,349.50
225,35.50,10408.19,31.00,349.50
226,31.60,10384.99,31.00,349.50
227,43.80,10410.11,31.00,349.50
228,31.20,10417.19,31.00,349.50
229,31.00,10410.25,31.00,349.50
230,34.50,10408.87,31.00,349.50
231,21.90,10408.93,31.00,349.50
232,33.30,10409.02,31.00,349.50
233,14.80,10408.93,31.00,349.50
234,26.70,10408.70,31.00,349.50
235,30.00,10408.89,31.00,349.50
236,45.20,10409.21,31.00,349.50
237,35.50,10409.22,31.00,349.50
238,28.10,10409.43,31.00,349.50
239,22.20,10407.28,31.00,349.50
240,30.00,10407.33,36.00,349.50
241,25.80,10407.30,36.00,349.50
242,31.20,10407.40,36.00,349.50
243,23.10,10407.44,36.00,349.50
244,36.80,10405.30,36.00,349.50
245,30.00,10406.55,36.00,349.50
246,27.60,10406.92,36.00,349.50
247,31.40,10407.89,36.00,349.50
248,30.80,10406.49,36.00,349.50
249,27.30,10406.88,36.00,349.50
250,28.10,10407.17,36.00,349.50
251,33.30,10406.76,36.00,349.50
252,21.20,10407.16,36.00,349.50
253,25.00,10407.43,36.00,349.50
254,34.40,10407.83,36.00,349.50
255,30.80,10407.91,36.00,349.50
256,46.90,10403.46,36.00,349.50
257,20.70,10403.58,36.00,349.50
258,42.90,10403.64,42.00,349.50
259,27.30,10403.71,42.00,349.50
260,18.50,10403.85,42.00,349.50
261,35.30,10373.50,42.00,349.50
262,25.00,10401.68,42.00,349.50
263,29.60,10402.08,42.00,349.50
264,39.30,10403.39,42.00,349.50
265,26.50,10403.55,42.00,349.50
266,27.60,10403.86,42.00,349.50
267,23.10,10403.89,42.00,349.50
268,33.30,10404.07,42.00,349.50
269,42.90,10403.98,42.00,349.50
270,41.70,10404.13,42.00,349.50
271,41.20,10404.82,42.00,349.50
272,42.30,10404.92,42.00,349.50
273,36.70,10405.33,42.00,349.50
274,41.40,10403.83,42.00,349.50
275,38.70,10403.97,42.00,349.50
276,42.40,10404.05,38.00,349.50
277,32.10,10404.23,38.00,349.50
278,48.50,10404.41,38.00,349.50
279,46.90,10387.99,38.00,349.50
280,35.50,10405.57,38.00,349.50
281,35.30,10407.34,38.00,349.50
282,39.30,10404.64,38.00,349.50
283,48.40,10403.93,38.00,349.50
284,48.40,10403.84,38.00,349.50
285,48.50,10403.79,38.00,349.50
286,48.10,10404.17,38.00,349.50
287,45.20,10404.16,38.00,349.50
288,37.00,10404.82,38.00,349.50
289,43.20,10404.21,38.00,349.50
290,50.00,10404.29,38.00,349.50
291,35.70,10404.41,38.00,349.50
292,51.50,10410.89,38.00,349.50
293,50.00,10405.07,38.00,349.50
294,34.60,10405.10,38.00,349.50
295,34.30,10404.98,38.00,349.50
296,39.30,10404.02,38.00,349.50
297,47.60,10394.57,38.00,349.50
298,48.50,10405.02,38.00,349.50
299,34.40,10405.05,38.00,349.50
300,42.40,10403.92,38.00,349.50
301,42.90,10403.92,38.00,349.50
302,40.60,10403.84,38.00,349.50
303,40.60,10404.09,38.00,349.50
304,31.00,10403.81,38.00,349.50
305,28.60,10403.83,38.00,349.50
306,22.20,10403.96,38.00,349.50
307,27.80,10403.99,38.00,349.50
308,27.60,10404.03,38.00,349.50
309,40.60,10403.85,38.00,349.50
310,32.10,10404.06,40.00,349.50
311,24.10,10403.20,40.00,349.50
312,32.40,10403.18,40.00,349.50
313,31.00,10403.32,40.00,349.50
314,40.00,10373.61,40.00,349.50
315,20.50,10395.35,40.00,349.50
316,33.30,10403.50,40.00,349.50
317,37.50,10403.55,40.00,349.50
318,31.20,10403.04,40.00,349.50
319,35.70,10401.86,40.00,349.50
320,34.60,10402.32,40.00,349.50
321,20.70,10402.34,40.00,349.50
322,26.70,10402.12,40.00,349.50
323,28.00,10402.12,40.00,349.50
324,32.30,10402.15,40.00,349.50
325,30.30,10402.24,40.00,349.50
326,37.00,10402.73,40.00,349.50
327,32.30,10402.58,40.00,349.50
328,20.70,10402.70,40.00,349.50
329,39.30,10402.81,43.00,349.50
330,25.90,10402.84,43.00,349.50
331,30.30,10402.91,43.00,349.50
332,48.60,10380.82,43.00,349.50
333,25.90,10405.56,43.00,349.50
334,27.60,10406.35,43.00,349.50
335,36.70,10404.18,43.00,349.50
336,34.50,10403.58,43.00,349.50
337,25.90,10403.51,43.00,349.50
338,34.40,10403.43,43.00,349.50
339,34.60,10403.36,43.00,349.50
340,40.70,10403.39,43.00,349.50
341,20.00,10403.28,43.00,349.50
342,22.20,10403.41,43.00,349.50
343,24.10,10403.45,43.00,349.50
344,37.50,10403.98,43.00,349.50
345,26.70,10402.47,43.00,349.50
346,22.20,10402.40,43.00,349.50
347,21.90,10402.43,37.00,349.50
348,18.50,10402.50,37.00,349.50
349,23.10,10402.66,37.00,349.50
350,37.90,10402.78,37.00,349.50
351,31.20,10372.97,37.00,349.50
352,27.60,10401.21,37.00,349.50
353,36.70,10402.14,37.00,349.50
354,16.10,10403.60,37.00,349.50
355,40.70,10403.39,37.00,349.50
356,23.10,10403.39,37.00,349.50
357,23.10,10403.44,37.00,349.50
358,23.30,10403.56,37.00,349.50
359,20.80,10403.61,37.00,349.50
360,28.60,10403.15,37.00,349.50
361,30.80,10388.14,37.00,349.50
362,27.60,10388.23,37.00,349.50
363,20.70,10388.34,37.00,349.50
364,31.00,10388.19,37.00,349.50
365,18.50,10387.79,37.00,349.50
366,37.50,10387.88,40.00,349.50
367,32.40,10387.96,40.00,349.50
368,34.60,10387.98,40.00,349.50
369,21.70,10388.19,40.00,349.50
370,31.40,10365.85,40.00,349.50
371,50.00,10383.94,40.00,349.50
372,18.50,10393.46,40.00,349.50
373,34.60,10389.70,40.00,349.50
374,37.90,10388.10,40.00,349.50
375,31.00,10388.20,40.00,349.50
376,35.70,10388.20,40.00,349.50
377,27.60,10388.13,40.00,349.50
378,34.60,10388.11,40.00,349.50
379,31.40,10386.73,40.00,349.50
380,34.80,10386.69,40.00,349.50
381,32.10,10387.11,40.00,349.50
382,18.20,10387.15,40.00,349.50
383,35.70,10387.02,40.00,349.50
384,31.00,10386.45,40.00,349.50
385,16.00,10386.32,40.00,349.50
386,44.00,10386.39,40.00,349.50
387,32.30,10386.46,40.00,349.50
388,33.30,10386.58,40.00,349.50
389,45.20,10386.37,40.00,349.50
390,37.50,10381.34,40.00,349.50
391,38.70,10396.50,40.00,349.50
392,37.50,10389.16,40.00,349.50
393,36.70,10391.55,40.00,349.50
394,44.10,10387.01,40.00,349.50
395,33.30,10394.17,40.00,349.50
396,34.40,10396.00,40.00,349.50
397,11.50,10396.15,40.00,349.50
398,36.70,10395.17,40.00,349.50
399,26.90,10396.10,40.00,349.50
400,51.40,10396.34,40.00,349.50
401,19.20,10396.35,40.00,349.50
402,33.30,10395.41,40.00,349.50
403,38.50,10396.25,37.00,349.50
404,29.60,10396.40,37.00,349.50
405,27.60,10396.27,37.00,349.50
406,37.90,10396.89,37.00,349.50
407,19.40,10396.89,37.00,349.50
408,36.40,10389.63,37.00,349.50
409,37.00,10386.71,37.00,349.50
410,20.00,10397.12,37.00,349.50
411,28.10,10391.50,37.00,349.50
412,14.80,10387.10,37.00,349.50
413,34.50,10392.53,37.00,349.50
414,34.40,10388.52,37.00,349.50
415,46.90,10386.20,37.00,349.50
416,37.50,10385.43,37.00,349.50
417,23.30,10385.09,37.00,349.50
418,26.90,10385.07,37.00,349.50
419,21.20,10385.02,37.00,349.50
420,21.40,10383.54,37.00,349.50
421,27.60,10383.64,37.00,349.50
422,37.50,10383.66,37.00,349.50
423,33.30,10383.71,37.00,349.50
424,20.70,10383.91,37.00,349.50
425,37.90,10384.16,37.00,349.50
426,38.90,10381.90,37.00,349.50
427,32.30,10383.66,37.00,349.50
428,27.60,10383.70,37.00,349.50
429,35.30,10383.66,37.00,349.50
430,20.70,10383.86,37.00,349.50
431,32.10,10383.97,37.00,349.50
432,18.20,10384.07,37.00,349.50
433,35.30,10384.11,37.00,349.50
434,25.90,10383.95,37.00,349.50
435,48.50,10384.39,37.00,349.50
436,34.40,10384.34,37.00,349.50
437,35.30,10384.53,37.00,349.50
438,22.20,10384.43,37.00,349.50
439,36.70,10384.47,32.00,349.50
440,25.90,10384.43,32.00,349.50
441,35.90,10384.49,32.00,349.50
442,36.70,10384.44,32.00,349.50
443,43.20,10369.61,32.00,349.50
444,34.50,10394.62,32.00,349.50
445,31.00,10384.76,32.00,349.50
446,22.60,10385.25,32.00,349.50
447,33.30,10382.65,32.00,349.50
448,31.00,10382.52,32.00,349.50
449,33.30,10382.22,32.00,349.50
450,29.40,10382.14,32.00,349.50
451,38.20,10382.14,32.00,349.50
452,36.00,10381.61,32.00,349.50
453,37.80,10381.74,32.00,349.50
454,44.80,10385.11,32.00,349.50
455,31.00,10387.76,32.00,349.50
456,23.30,10385.87,38.00,349.50
457,30.00,10383.14,38.00,349.50
458,23.30,10382.36,38.00,349.50
459,27.30,10382.25,38.00,349.50
460,37.50,10382.62,38.00,349.50
461,30.30,10372.82,38.00,349.50
462,23.50,10382.85,38.00,349.50
463,37.50,10382.65,38.00,349.50
464,31.20,10382.36,38.00,349.50
465,37.90,10383.03,38.00,349.50
466,23.30,10383.25,38.00,349.50
467,26.50,10382.39,38.00,349.50
468,32.10,10382.50,38.00,349.50
469,34.40,10382.17,38.00,349.50
470,40.90,10383.07,38.00,349.50
471,18.20,10383.07,38.00,349.50
472,48.70,10385.86,38.00,349.50
