617,17.68
618,17.69
619,17.69
620,17.69
621,17.69
622,17.70
623,17.70
624,17.70
625,17.70
626,17.70
627,17.71
628,17.71
629,17.71
630,17.71
631,17.72
632,17.72
633,17.72
634,17.73
635,17.73
636,17.73
637,17.74
638,17.74
639,17.74
640,17.74
641,17.74
642,17.74
643,17.74
644,17.74
645,17.74
646,17.74
647,17.75
648,17.75
649,17.75
650,17.75
651,17.76
652,17.76
653,17.76
654,17.76
655,17.77
656,17.76
657,17.77
658,17.76
659,17.77
660,17.77
661,17.77
662,17.77
663,17.77
664,17.77
665,17.78
666,17.78
667,17.78
668,17.78
669,17.78
670,17.79
671,17.79
672,17.79
673,17.79
674,17.79
675,17.79
676,17.79
677,17.79
678,17.79
679,17.79
680,17.79
681,17.79
682,17.79
683,17.79
684,17.79
685,17.79
686,17.80
687,17.80
688,17.80
689,17.80
690,17.80
691,17.80
692,17.80
693,17.80
694,17.80
695,17.79
696,17.79
697,17.79
698,17.78
699,17.78
700,17.78
701,17.78
702,17.77
703,17.77
704,17.77
705,17.77
706,17.77
707,17.77
708,17.77
709,17.76
710,17.76
711,17.76
712,17.76
713,17.75
714,17.75
715,17.75
716,17.75
717,17.75
718,17.74
719,17.74
720,17.74
721,17.74
722,17.74
723,17.74
724,17.73
725,17.73
726,17.73
727,17.73
728,17.73
729,17.73
730,17.73
731,17.72
732,17.72
733,17.71
734,17.71
735,17.71
736,17.72
737,17.72
738,17.72
739,17.72
740,17.72
741,17.72
742,17.72
743,17.72
744,17.72
745,17.72
746,17.71
747,17.71
748,17.71
749,17.71
750,17.71
751,17.71
752,17.71
753,17.71
754,17.71
755,17.71
756,17.71
757,17.71
758,17.72
759,17.71
760,17.71
761,17.71
762,17.71
763,17.71
764,17.71
765,17.71
766,17.71
767,17.70
768,17.70
769,17.71
770,17.71
771,17.71
772,17.71
773,17.71
774,17.71
775,17.71
776,17.71
777,17.71
778,17.71
779,17.71
780,17.71
781,17.71
782,17.72
783,17.72
784,17.72
785,17.71
786,17.71
787,17.71
788,17.71
789,17.72
790,17.72
791,17.72
792,17.72
793,17.72
794,17.72
795,17.72
796,17.72
797,17.73
798,17.73
799,17.73
800,17.73
801,17.73
802,17.73
803,17.73
804,17.73
805,17.73
806,17.73
807,17.73
808,17.73
809,17.73
810,17.74
811,17.74
812,17.74
813,17.74
814,17.74
815,17.74
816,17.74
817,17.74
818,17.74
819,17.74
820,17.74
821,17.74
822,17.74
823,17.74
824,17.74
825,17.74
826,17.74
827,17.74
828,17.74
829,17.74
830,17.74
831,17.74
832,17.74
833,17.74
834,17.74
835,17.74
836,17.74
837,17.74
838,17.74
839,17.74
840,17.73
841,17.73
842,17.73
843,17.73
844,17.73
845,17.73
846,17.73
847,17.73
848,17.73
849,17.73
850,17.73
851,17.73
852,17.74
853,17.74
854,17.74
855,17.74
856,17.73
857,17.73
858,17.73
859,17.73
860,17.73
861,17.73
862,17.73
863,17.73
864,17.73
865,17.73
866,17.73
867,17.73
868,17.73
869,17.73
870,17.73
871,17.73
872,17.73
873,17.73
874,17.73
875,17.73
876,17.73
877,17.73
878,17.73
879,17.73
880,17.73
881,17.73
882,17.73
883,17.73
884,17.73
885,17.73
886,17.73
887,17.73
888,17.73
889,17.73
890,17.73
891,17.73
892,17.74
893,17.74
894,17.74
895,17.74
896,17.75
897,17.75
898,17.75
899,17.75
900,17.75
901,17.75
902,17.75
903,17.75
904,17.76
905,17.75
906,17.75
907,17.75
908,17.75
909,17.75
910,17.75
911,17.75
912,17.75
913,17.75
914,17.75
915,17.75
916,17.75
917,17.75
918,17.75
919,17.75
920,17.75
921,17.75
922,17.75
923,17.75
924,17.74
925,17.74
926,17.75
927,17.74
928,17.74
929,17.74
930,17.74
931,17.74
932,17.74
933,17.74
934,17.74
935,17.74
936,17.74
937,17.74
938,17.74
939,17.74
940,17.74
941,17.74
942,17.74
943,17.74
944,17.74
945,17.74
946,17.74
947,17.74
948,17.73
949,17.73
950,17.73
951,17.73
952,17.73
953,17.73
954,17.73
955,17.73
956,17.73
957,17.73
958,17.73
959,17.73
960,17.73
961,17.73
962,17.73
963,17.73
964,17.73
965,17.73
966,17.73
967,17.73
968,17.73
969,17.73
970,17.73
971,17.73
972,17.73
973,17.73
974,17.73
975,17.74
976,17.74
977,17.74
978,17.74
979,17.74
980,17.74
981,17.74
982,17.74
983,17.75
984,17.75
985,17.75
986,17.75
987,17.74
988,17.74
989,17.75
990,17.75
991,17.75
992,17.75
993,17.75
994,17.75
995,17.75
996,17.75
997,17.76
998,17.76
999,17.76
1000,17.76
1001,17.76
1002,17.76
1003,17.76
1004,17.76
1005,17.76
1006,17.76
1007,17.76
1008,17.76
1009,17.76
1010,17.76
1011,17.76
1012,17.77
1013,17.77
1014,17.77
1015,17.77
1016,17.77
1017,17.77
1018,17.77
1019,17.77
1020,17.77
1021,17.77
1022,17.77
1023,17.77
1024,17.77
1025,17.77
1026,17.77
1027,17.77
1028,17.77
1029,17.78
1030,17.78
1031,17.78
1032,17.78
1033,17.78
1034,17.78
1035,17.78
1036,17.78
1037,17.78
1038,17.79
1039,17.79
1040,17.79
1041,17.79
1042,17.79
1043,17.79
1044,17.79
1045,17.79
1046,17.79
1047,17.80
1048,17.80
1049,17.80
1050,17.80
1051,17.80
1052,17.80
1053,17.80
1054,17.80
1055,17.80
1056,17.80
1057,17.80
1058,17.80
1059,17.80
1060,17.80
1061,17.81
1062,17.81
1063,17.81
1064,17.81
1065,17.81
1066,17.81
1067,17.81
1068,17.81
1069,17.81
1070,17.81
1071,17.81
1072,17.81
1073,17.81
1074,17.81
1075,17.82
1076,17.82
1077,17.82
1078,17.82
1079,17.81
1080,17.82
1081,17.82
1082,17.82
1083,17.82
1084,17.82
1085,17.82
1086,17.82
1087,17.82
1088,17.82
1089,17.83
1090,17.83
1091,17.83
1092,17.83
1093,17.83
1094,17.83
1095,17.83
1096,17.83
1097,17.83
1098,17.83
1099,17.83
1100,17.83
1101,17.83
1102,17.83
1103,17.83
1104,17.83
1105,17.83
1106,17.83
1107,17.83
1108,17.83
1109,17.83
1110,17.83
1111,17.83
1112,17.84
1113,17.84
1114,17.83
1115,17.83
1116,17.83
1117,17.83
1118,17.83
1119,17.83
1120,17.84
1121,17.84
1122,17.84
1123,17.84
1124,17.84
1125,17.84
1126,17.84
1127,17.84
1128,17.84
1129,17.84
1130,17.84
1131,17.84
1132,17.84
1133,17.84
1134,17.84
1135,17.84
1136,17.84
1137,17.84
1138,17.84
1139,17.84
1140,17.84
1141,17.84
1142,17.85
1143,17.85
1144,17.85
1145,17.85
1146,17.85
1147,17.85
1148,17.85
1149,17.85
1150,17.85
1151,17.85
1152,17.84
1153,17.84
1154,17.84
1155,17.84
1156,17.84
1157,17.85
1158,17.85
1159,17.85
1160,17.85
1161,17.85
1162,17.85
1163,17.85
1164,17.85
1165,17.85
1166,17.85
1167,17.85
1168,17.85
1169,17.85
1170,17.85
1171,17.85
1172,17.85
1173,17.86
1174,17.86
1175,17.86
1176,17.86
1177,17.86
1178,17.86
1179,17.86
1180,17.86
1181,17.86
1182,17.86
1183,17.86
1184,17.86
1185,17.86
1186,17.86
1187,17.86
1188,17.86
1189,17.86
1190,17.86
1191,17.86
1192,17.86
1193,17.86
1194,17.86
1195,17.86
1196,17.86
1197,17.86
1198,17.86
1199,17.86
1200,17.86
1201,17.86
1202,17.86
1203,17.86
1204,17.86
1205,17.87
1206,17.87
1207,17.86
1208,17.86
1209,17.86
1210,17.86
1211,17.86
1212,17.86
1213,17.86
1214,17.86
1215,17.86
1216,17.86
1217,17.86
1218,17.86
1219,17.86
1220,17.86
1221,17.86
1222,17.86
1223,17.86
1224,17.86
1225,17.86
1226,17.86
1227,17.86
1228,17.86
1229,17.86
1230,17.86
1231,17.86
1232,17.85
1233,17.85
1234,17.86
1235,17.85
1236,17.85
1237,17.85
1238,17.85
1239,17.85
1240,17.86
1241,17.86
1242,17.86
1243,17.86
1244,17.86
1245,17.86
1246,17.86
1247,17.86
1248,17.86
1249,17.86
1250,17.86
1251,17.86
1252,17.86
1253,17.86
1254,17.86
1255,17.86
1256,17.86
1257,17.86
1258,17.86
1259,17.86
1260,17.86
1261,17.86
1262,17.86
1263,17.85
1264,17.86
1265,17.86
1266,17.86
1267,17.86
1268,17.86
1269,17.86
1270,17.86
1271,17.86
1272,17.86
1273,17.86
1274,17.86
1275,17.86
1276,17.87
1277,17.87
1278,17.87
1279,17.87
1280,17.86
1281,17.86
1282,17.86
1283,17.86
